date,time,language,links
20081023,110000,fi,3
20081006,150000,hu,1
20081102,110000,id,3
20081010,140000,ro,2
20081002,220000,de,47
20081120,140000,nl,5
20081203,210000,pl,2
20081011,50000,fr,7
20081010,110000,en,334
20081210,180000,it,7
20081216,210000,de,42
20081024,80000,it,7
20081022,120000,de,3
20081112,100000,it,8
20081023,210000,en.n,2
20081214,230000,ru,1
20081025,190000,no,1
20081117,110001,sv,1
20081006,190000,pt,4
20081006,50000,it,1
20081118,210000,sv,1
20081001,220000,fr,22
20081209,50000,it,1
20081107,80000,zh,1
20081117,120000,en.n,1
20081019,220000,es,13
20081117,160000,en,234
20081224,200000,es,3
20081212,150000,fr,16
20081115,110001,id,1
20081006,160001,sv,1
20081224,150000,tr,3
20081120,100000,ru,1
20081013,140000,ar,1
20081120,200000,en,169
20081101,150000,ru,3
20081125,160000,ru,7
20081020,90000,fi,1
20081221,170000,es,4
20081017,10000,de,6
20081004,60000,de,3
20081230,120000,ru,4
20081025,30000,en,165
20081126,170000,es.n,1
20081110,120000,da,1
20081111,230000,es.n,1
20081030,190000,tr,1
20081228,10000,fr,5
20081018,190000,es,9
20081125,1,en.n,4
20081001,90000,ro,5
20081129,80000,de,5
20081213,170000,fr,7
20081005,60000,de,8
20081010,170000,pl,3
20081226,40000,de.n,1
20081005,50000,ro,2
20081006,230000,nl,3
20081231,190000,sv,1
20081203,100000,tr,1
20081127,30000,en,101
20081112,130000,pt.n,1
20081105,130000,ru,1
20081226,60000,vi,1
20081013,220000,de,62
20081203,70000,en,136
20081204,90000,de,27
20081115,220000,es,3
20081013,40000,it,10
20081216,160000,lt,2
20081223,210000,tr,8
20081002,50001,ro,1
20081006,10000,vi,1
20081014,1,de,31
20081219,190001,ro,1
20081027,180001,id,1
20081220,70001,ro,1
20081112,230000,ru,7
20081003,80000,it,8
20081009,230000,pt,2
20081109,20000,fr,5
20081120,140000,fi,1
20081220,170000,pt,1
20081023,80000,de.n,2
20081217,110000,fr,21
20081010,0,tr,1
20081215,210000,nl,7
20081127,10000,pt,3
20081217,210000,sv,2
20081105,60000,ro,1
20081227,0,sv,1
20081127,180001,de,36
20081014,120001,en,336
20081226,130000,es,4
20081108,190000,es.n,1
20081021,30000,es,5
20081018,230000,de,17
20081130,130001,lt,1
20081215,120001,nl,6
20081104,20000,fr,2
20081221,90000,nl,1
20081007,40001,id,21
20081102,150000,id,1
20081006,190000,hu,2
20081010,10000,es,18
20081220,220000,pt,2
20081203,110000,fr,13
20081207,170000,fr,10
20081208,130000,de,32
20081101,150000,nl,2
20081025,200000,fi,1
20081201,90000,no,1
20081012,90000,da,1
20081121,120000,tr,2
20081117,170001,it,10
20081011,70001,de,28
20081218,140000,fr,38
20081028,70000,en.n,1
20081019,30000,fr,4
20081128,80000,de.n,1
20081205,220000,commons.m,4
20081105,30000,en,141
20081009,230000,es,12
20081009,120000,es,5
20081106,90000,ru,2
20081226,100000,es,1
20081112,80000,de,19
20081012,140000,zh,2
20081215,80000,no,1
20081218,20000,fi,2
20081026,120001,hu,4
20081103,210000,es,6
20081018,100000,en.n,1
20081123,50000,fr,1
20081116,120000,de.n,4
20081221,180000,it,1
20081113,200000,de,26
20081115,130000,cs,1
20081017,120000,pt.n,2
20081009,20001,it,1
20081103,230000,it,7
20081111,140000,de,49
20081222,180000,en,144
20081005,120000,nl,3
20081211,180000,es,9
20081230,170000,sv,3
20081020,190001,pl,1
20081211,220000,en,171
20081001,80000,fi,1
20081024,30000,pt.n,1
20081228,200001,en,86
20081002,10000,ro,2
20081010,170000,de.n,4
20081215,180001,fr,28
20081223,210000,vi,1
20081120,110000,de.n,1
20081114,220000,commons.m,2
20081019,210000,es,18
20081018,100000,de.n,3
20081127,110000,en,88
20081107,120000,pt,1
20081008,220000,es,10
20081102,90000,tr,1
20081103,90000,en.n,3
20081023,100000,sv,4
20081016,60000,de.n,1
20081020,150000,hu,2
20081019,230000,pl,1
20081218,200000,pt,1
20081023,50000,en,242
20081121,40000,sv,1
20081124,100000,ja,1
20081122,100000,tr,1
20081105,230000,it,4
20081226,140001,tr,4
20081103,210000,de,38
20081029,120001,ru,6
20081208,210000,ru,6
20081228,230000,es.n,2
20081005,180000,de.n,1
20081011,230000,fr,32
20081022,220000,es,11
20081126,100000,vi,1
20081001,60000,es,8
20081101,1,en,157
20081008,70000,id,19
20081209,110001,zh,1
20081030,150000,es.n,1
20081110,230001,ru,2
20081216,30000,es,1
20081221,60000,fi,1
20081124,220000,ru,5
20081018,10000,de,10
20081010,50000,es,12
20081109,0,ja,2
20081229,180000,es.n,1
20081015,210000,ru,3
20081207,80000,fr,1
20081105,160000,pt,4
20081221,160000,it,6
20081024,120001,sv,1
20081217,180001,en,172
20081122,170000,lt,1
20081013,40000,en.n,3
20081223,100000,cs,1
20081007,220000,fr.n,1
20081126,200000,it,6
20081114,160000,sv,1
20081231,235959,tr,2
20081001,210000,hu,1
20081102,20000,it,1
20081002,170001,fi,1
20081006,30000,pl,2
20081105,160000,es,4
20081220,80000,commons.m,2
20081229,190000,es,7
20081011,100000,hu,1
20081231,80000,it,5
20081203,40000,da,1
20081002,0,es,16
20081110,220000,ja,2
20081206,20000,fr,2
20081124,170000,nl,1
20081111,220000,fi,1
20081117,60000,it,1
20081230,130000,fr,17
20081005,180000,sv,5
20081014,110000,tr,2
20081022,150000,it,23
20081012,160000,de,62
20081222,70001,en.n,1
20081218,40000,ja,3
20081116,160000,hu,2
20081206,120000,it,6
20081221,10001,fr.n,2
20081229,120000,de,44
20081231,150001,da,1
20081012,180000,pt,4
20081216,70000,ru,3
20081017,170000,fr,23
20081105,90000,fr,12
20081028,160000,nl,1
20081106,200000,nl,1
20081120,160000,it,16
20081003,40000,es,9
20081002,0,tr,1
20081121,100000,en.n,2
20081215,100000,nl,4
20081013,150000,pt,3
20081023,160000,ja,1
20081203,60000,de,4
20081229,180000,es,9
20081117,120000,fr,11
20081005,230000,en,232
20081118,30000,en,175
20081030,70000,tr,1
20081203,30000,ru,2
20081025,140000,ru,1
20081025,80000,id,1
20081003,20000,ro,1
20081002,200000,en,401
20081210,130000,nl,5
20081102,170000,it,13
20081031,30000,tr,1
20081223,10001,vi,1
20081121,200000,sv,1
20081124,210000,fi,1
20081226,220000,en.d,1
20081121,1,pt,1
20081202,180000,es,8
20081126,120001,de,29
20081207,70000,es,2
20081001,20000,ja,2
20081113,230000,en.n,2
20081226,50000,www,1
20081212,120001,it,15
20081210,160000,sv,1
20081007,130000,en.n,2
20081206,20000,es,5
20081120,230000,es,11
20081216,230000,no,1
20081004,210000,en,201
20081208,180000,nl,2
20081124,50000,ja,1
20081130,190001,es,6
20081201,210000,da,1
20081103,60001,ru,1
20081116,130000,nl,2
20081001,180000,da,1
20081226,90000,ja,1
20081114,110001,ru,4
20081029,180001,hu,1
20081126,30000,en.n,1
20081118,60000,en.n,1
20081118,200000,nl,1
20081101,100000,ru,2
20081129,160000,es,2
20081016,160001,nl,6
20081023,140000,nl,3
20081106,90000,el,1
20081201,130000,ru,7
20081024,180001,en.n,6
20081103,170000,tr,1
20081009,70000,hu,1
20081108,90000,commons.m,2
20081201,160000,it,6
20081025,70000,it,2
20081126,180001,fr.n,2
20081204,170000,tr,1
20081020,0,nl,1
20081022,200000,fr,65
20081217,60001,id,1
20081214,100000,ru,4
20081110,210000,en.n,1
20081102,100000,de,23
20081205,50000,it,3
20081213,190000,ru,5
20081028,50000,zh,1
20081017,150000,ro,1
20081213,40000,it,2
20081028,10000,tr,1
20081208,60000,de,3
20081201,210000,pl,3
20081013,160000,es,19
20081101,10000,ko,1
20081128,140000,de,23
20081005,90000,tr,2
20081127,90000,en.n,2
20081211,90000,vi,1
20081105,120000,commons.m,5
20081211,170001,pl,4
20081004,230000,en,182
20081028,70000,pl,1
20081101,10000,es,2
20081113,130000,de.n,2
20081020,30000,ro,1
20081129,170000,vi,1
20081221,210000,pt,2
20081027,70000,hu,1
20081118,160000,es.n,1
20081127,60001,pt.n,1
20081110,80000,zh,2
20081025,230000,pl,2
20081123,10000,tr,1
20081103,40000,es,1
20081016,130000,commons.m,3
20081105,160000,it,15
20081112,60001,ru,2
20081016,160001,it,29
20081024,70000,tr,1
20081105,120000,pt.n,1
20081217,220000,en,149
20081010,180000,zh,1
20081111,190000,da,1
20081118,10000,es.n,2
20081127,30000,hu,1
20081112,140000,fr,29
20081015,20000,de,8
20081007,100001,es,2
20081111,70000,it,1
20081114,110001,es,1
20081121,190000,en,168
20081029,10000,pl,1
20081022,120000,it,1
20081028,200000,it.n,1
20081010,70001,hu,1
20081008,170000,no,1
20081227,110000,fi,2
20081214,1,de,8
20081221,170000,commons.m,5
20081007,20000,it,1
20081017,110000,commons.m,3
20081201,160000,nl,1
20081214,170000,nl,3
20081229,80001,sv,1
20081028,110000,es,6
20081230,160000,nl,2
20081105,100000,commons.m,7
20081208,70000,sv,1
20081019,220000,commons.m,1
20081215,50000,pt,2
20081103,60001,cs,1
20081110,230001,en,161
20081211,70000,id,1
20081024,120001,en,197
20081107,140000,id,4
20081231,100000,de,18
20081109,90000,es.n,3
20081222,120000,ja,2
20081111,80000,hu,1
20081118,190000,commons.m,2
20081229,190000,pl,2
20081021,90000,fr,16
20081216,110000,de.n,2
20081005,160001,vi,1
20081019,170000,da,1
20081020,200000,it,8
20081226,210000,tr,2
20081216,120001,pl,2
20081116,170001,de,25
20081005,230000,id,2
20081026,1,fr,5
20081111,210000,it,4
20081124,170000,hu,1
20081112,120001,pt.n,1
20081029,100000,pl,1
20081215,70000,fr,7
20081002,80000,tr,1
20081119,150000,en,161
20081129,90000,no,2
20081006,210000,ar,1
20081002,150000,de,82
20081213,130000,nl,3
20081011,210000,de,69
20081002,190000,pt,2
20081126,90000,hu,1
20081116,20000,ar,2
20081213,230000,tr,2
20081017,90000,nl,2
20081019,230000,en,192
20081001,120000,de.n,2
20081203,40000,es,2
20081205,40000,de,4
20081011,220000,ru,8
20081115,190000,es,10
20081114,40000,en,118
20081110,220000,sv,1
20081007,40001,es,14
20081015,60000,id,12
20081218,20000,pt,1
20081028,150000,en,296
20081228,30000,de,1
20081214,230000,en,105
20081125,120001,tr,5
20081026,40000,en.n,1
20081230,40000,fr,1
20081008,230000,pl,2
20081019,110000,it,9
20081202,20001,pl,2
20081223,210000,lt,1
20081122,100000,fr,7
20081120,170000,ro,1
20081223,130001,de,33
20081223,160000,ro,1
20081104,70000,fr,1
20081120,210000,nl,3
20081219,120000,fi,1
20081006,0,en,287
20081004,60000,id,6
20081222,170000,ru,3
20081205,190000,en,159
20081102,70000,commons.m,3
20081215,180001,pl,3
20081015,170001,vi,1
20081010,50000,it,1
20081010,120000,en.n,4
20081202,120000,en.n,1
20081210,220000,hu,1
20081002,80000,en,280
20081024,120001,ja,4
20081121,50001,ko,1
20081003,0,pt,3
20081005,70000,vi,2
20081219,50000,en,115
20081226,230000,es,1
20081007,220000,fr,32
20081007,230000,id,1
20081007,160000,it.n,1
20081216,50000,fr,2
20081204,50000,pl,1
20081225,80000,de,5
20081225,140000,de,15
20081212,200000,ru,2
20081201,180000,nl,1
20081129,180000,fi,2
20081001,30000,de.n,1
20081210,60000,es,1
20081222,200000,tr,1
20081022,140000,en.n,3
20081023,100000,ja,2
20081006,190000,es,23
20081019,90000,en,164
20081207,90001,ru,1
20081206,120000,en,82
20081105,190000,it,11
20081022,180000,pl,2
20081029,200000,de,34
20081020,90000,en,203
20081110,50001,ja,1
20081128,140000,commons.m,1
20081104,210000,da,1
20081122,30000,fr,2
20081108,60001,fi,1
20081118,130000,es,4
20081118,90000,sv,1
20081013,130001,es,2
20081223,170000,commons.m,1
20081001,60000,id,2
20081213,50000,pt,2
20081017,100001,no,1
20081018,40000,ru,3
20081008,0,commons.m,1
20081007,150001,ro,1
20081005,10000,vi,2
20081108,200000,lt,1
20081022,170001,en,316
20081118,0,es,8
20081108,140000,de,23
20081003,100000,no,1
20081012,230000,de,49
20081112,170000,pl,1
20081025,60001,fr,2
20081220,120000,it,3
20081215,220000,es,8
20081101,140000,it.v,5
20081021,110000,commons.m,3
20081224,110000,pl,2
20081017,90000,ru,6
20081201,110000,en,88
20081124,100000,es.n,1
20081119,210000,hu,1
20081208,100001,de,37
20081125,230000,fr,10
20081117,70000,tr,3
20081026,230000,pl,1
20081120,190000,en,171
20081116,40000,fr,4
20081102,20000,fr,13
20081224,190001,commons.m,4
20081106,60000,fr,2
20081005,160001,it,13
20081120,160000,en,195
20081027,50000,sv,1
20081112,30000,fr.n,1
20081019,0,ru,1
20081207,170000,commons.m,2
20081129,210000,fr,12
20081013,40000,id,19
20081016,50001,el,1
20081113,190000,pl,4
20081101,70000,zh,1
20081015,120000,fr.n,1
20081105,130000,it,16
20081015,160000,hu,3
20081105,210000,pt,1
20081104,170000,tr,2
20081128,180000,de,26
20081014,120001,pl,1
20081020,140000,es,4
20081027,90000,en,156
20081116,30000,hu,1
20081026,160000,pl,5
20081110,130000,de,38
20081110,200000,en.n,1
20081113,140000,tr,3
20081220,100000,nl,3
20081208,10000,commons.m,4
20081218,180000,fr,27
20081212,90000,fr,11
20081119,200000,sv,7
20081212,0,it,4
20081204,30000,vi,1
20081024,140000,fi,1
20081216,100000,es,6
20081002,120000,vi,1
20081218,150000,ru,8
20081019,30000,nl,2
20081025,1,es.n,1
20081229,190000,de,18
20081102,180001,fi,2
20081224,110000,nl,3
20081124,10000,nl,1
20081216,30000,fr,2
20081228,0,nl,3
20081204,180000,fr,12
20081126,1,pl,1
20081006,170000,vi,1
20081001,220000,pt,5
20081213,60001,fr,1
20081109,160000,ro,1
20081218,10000,ru,3
20081231,30001,ru,2
20081204,110000,nl,1
20081027,30000,it,1
20081023,110000,id,2
20081210,220000,ja,1
20081020,50000,ja,1
20081201,80000,it,2
20081105,140000,pl,6
20081204,70000,en.n,1
20081112,70000,commons.m,1
20081124,130000,en.n,2
20081117,40000,ar,1
20081010,130001,sv,1
20081117,150000,de,50
20081208,60000,en,102
20081018,160000,ru,1
20081228,210000,tr,3
20081028,190000,commons.m,1
20081210,100000,nl,1
20081129,130001,hu,2
20081213,90000,de,11
20081220,40000,hu,1
20081019,30000,id,1
20081023,30000,es,7
20081210,40000,commons.m,1
20081216,80000,es,1
20081231,20000,commons.m,4
20081209,170001,nl,1
20081002,170001,ru,5
20081125,70000,ja,1
20081003,170000,pl,1
20081125,110000,fr,15
20081006,100001,vi,1
20081230,190000,pt,2
20081224,150000,de,22
20081108,140000,no,1
20081115,130000,sv,1
20081212,0,de,19
20081017,200000,ru,3
20081031,80000,ja,1
20081004,100001,da,2
20081212,190000,fr,9
20081215,50000,de,2
20081104,150000,tr,2
20081230,120000,de.n,2
20081119,90000,fr,9
20081014,40000,id,7
20081021,120001,en.n,5
20081222,0,hu,2
20081231,20000,en.n,1
20081020,220000,nl,1
20081201,70001,pl,1
20081024,160000,pt,1
20081011,100000,commons.m,2
20081019,120000,fr,19
20081005,190000,tr,2
20081029,70000,commons.m,2
20081123,170000,commons.m,7
20081001,120000,en.n,8
20081202,10000,es,2
20081213,140000,en,71
20081125,200000,pt.n,1
20081209,110001,es,3
20081008,30001,vi,4
20081226,200001,es,9
20081201,120000,de,37
20081219,40000,fr,9
20081115,210000,de,21
20081016,110000,de.n,7
20081210,120000,it,3
20081216,210000,da,1
20081118,30000,ja,1
20081014,80000,es,2
20081111,80000,id,2
20081211,0,fr.n,1
20081203,210000,nl,2
20081218,130001,es,5
20081003,170000,fr,37
20081110,110001,fr,10
20081027,70000,sv,1
20081221,90000,en,67
20081001,30000,de,9
20081031,50000,it,4
20081202,140000,cs,1
20081024,170000,es,7
20081002,100000,en,318
20081024,180001,tr,1
20081001,130000,tr,1
20081026,40000,nl,1
20081223,90000,pl,1
20081010,220000,de.n,1
20081018,80000,it,17
20081012,230000,it,21
20081030,150000,en,247
20081214,120001,es,2
20081104,40000,fr,2
20081015,60000,hu,1
20081213,230000,de,23
20081023,190000,de,99
20081217,130000,de,29
20081017,220000,ru,3
20081122,220000,nl,2
20081011,10001,en,313
20081117,180000,fr.n,1
20081027,230000,pt,6
20081015,160000,fi,1
20081103,130000,nl,5
20081220,50000,sv,1
20081123,10000,en,116
20081120,130000,de,27
20081204,210000,pl,1
20081010,140000,es,7
20081222,230000,sv,1
20081230,90000,en.n,1
20081005,30000,fr,8
20081218,50000,es,3
20081024,210000,de.n,1
20081229,130000,fr,20
20081102,140000,es,5
20081030,90000,commons.m,1
20081024,90000,tr,3
20081220,200000,en.n,1
20081119,100000,da,2
20081122,1,ru,1
20081011,210000,it,10
20081031,190000,es,7
20081113,80000,nl,2
20081229,90000,ru,12
20081028,20000,fr,5
20081014,10000,fi,1
20081208,10000,fr,2
20081126,150000,es,1
20081011,100000,ru,4
20081019,90000,ru,2
20081105,140000,lt,1
20081020,110000,tr,2
20081206,230000,kn,1
20081012,170000,sv,1
20081011,150000,nl,10
20081006,20000,pl,2
20081029,210000,es,4
20081027,90000,ru,5
20081129,140000,commons.m,2
20081006,130000,ja,1
20081115,150000,de,22
20081213,160000,ru,2
20081203,150000,de,42
20081218,110000,pl,1
20081123,30000,ar,1
20081103,230000,en,144
20081001,200000,en.n,2
20081221,220000,de,98
20081007,100001,fr.n,2
20081013,220000,de.n,6
20081112,210000,sv,1
20081027,200000,pl,1
20081127,140000,it,13
20081028,40000,vi,1
20081228,40000,hu,1
20081019,160000,pl,3
20081007,230000,pl,5
20081104,130000,en,201
20081113,90000,de.n,1
20081101,140000,de,29
20081128,50000,es.n,1
20081027,190000,sv,3
20081125,180001,ru,2
20081130,110000,en,66
20081101,20000,vi,1
20081029,50000,ru,1
20081115,200000,commons.m,1
20081217,20000,sv,1
20081109,230001,ru,2
20081019,60000,en,166
20081006,30000,en,303
20081120,220000,tr,1
20081215,160000,de,67
20081004,190000,fi,2
20081009,200001,pl,3
20081202,80001,no,1
20081207,30001,es,3
20081101,1,ro,2
20081014,70000,de,47
20081215,140000,vi,1
20081213,50000,es,3
20081002,210000,en,341
20081023,120001,it,23
20081009,80001,it,28
20081206,50000,vi,1
20081202,140000,commons.m,1
20081021,50000,it,2
20081228,210000,pt,8
20081227,90000,ja,1
20081010,230000,ja,3
20081020,110000,hu,2
20081113,1,commons.m,1
20081016,20000,pt,3
20081030,80000,de,29
20081102,50000,hu,1
20081130,210000,de,26
20081019,140001,es,4
20081127,120001,id,1
20081020,180000,tr,1
20081225,150000,pt,1
20081222,200000,ru,1
20081101,1,commons.m,6
20081006,70000,sv,1
20081108,190000,da,1
20081115,60000,no,1
20081125,1,pt.n,1
20081127,110000,de,30
20081122,30000,zh,2
20081112,110000,es,4
20081213,40000,de,2
20081211,130000,id,1
20081121,100000,hu,2
20081227,110000,de,7
20081102,90000,ru,1
20081205,170000,no,1
20081015,200000,nl,2
20081008,180000,ru,4
20081229,200001,de.n,1
20081024,10000,ro,1
20081116,60000,fr,1
20081218,140000,commons.m,2
20081126,160000,ja,1
20081011,20000,it.n,1
20081020,20000,vi,1
20081130,10000,es,1
20081013,80000,ru,7
20081025,90000,fr.n,1
20081129,230000,ru,1
20081210,210000,en,135
20081117,200000,pt,3
20081106,140000,en,166
20081231,90001,nl,3
20081004,110000,ru,1
20081113,50000,vi,2
20081227,70000,it,1
20081218,150000,no,1
20081119,150000,pt,2
20081007,230000,ru,3
20081002,40000,en.n,3
20081013,230000,da,1
20081228,20001,ru,3
20081107,120000,de,39
20081015,230001,nl,1
20081102,170000,en,191
20081012,200000,es.n,1
20081010,120000,ro,1
20081213,120001,fr,7
20081123,180001,it,8
20081103,60001,id,2
20081031,40000,tr,3
20081028,200000,de,88
20081213,10000,ru,1
20081111,50001,fr,1
20081201,120000,ru,8
20081119,150000,ru,5
20081218,10000,fr,14
20081007,40001,nl,2
20081004,110000,fi,1
20081118,120001,sv,2
20081026,190000,es,4
20081010,230000,id,2
20081125,70000,en.n,2
20081204,130000,de,30
20081112,90000,it,4
20081002,20000,it,1
20081227,110000,en.n,1
20081020,130001,de,89
20081004,190000,en,217
20081011,90000,fi,1
20081024,180001,id,3
20081030,130000,pl,1
20081116,140000,id,2
20081030,40000,nl,2
20081123,140000,hu,1
20081027,110000,ru,4
20081024,170000,pl,2
20081126,160000,nl,3
20081222,160000,it,13
20081031,1,id,2
20081116,100000,de,26
20081224,80000,en.n,1
20081113,120001,es,1
20081014,70000,es,6
20081225,60000,fr.n,1
20081231,90001,de,12
20081229,100000,de.n,1
20081116,40000,de.n,1
20081215,200000,es,4
20081227,60000,ar,1
20081128,140000,pt,2
20081117,170001,pt,4
20081225,10001,de,6
20081103,150000,es,9
20081210,190000,en,188
20081116,160000,de.n,1
20081121,220000,www,1
20081019,160000,es,8
20081113,220000,de,29
20081017,220000,nl,4
20081128,110000,fr.n,1
20081106,220000,pl,2
20081119,200000,it,9
20081014,80000,de,74
20081012,90000,id,7
20081012,200000,fr,51
20081231,0,fr.n,2
20081005,80000,en.n,7
20081016,20000,commons,4
20081223,210000,fr,8
20081116,140000,pl,2
20081214,30000,es.n,2
20081028,100000,de.n,1
20081003,160001,vi,3
20081207,0,pt,2
20081103,30000,de.n,2
20081111,50001,ja,1
20081222,110000,ru,3
20081007,200000,commons.m,1
20081212,60001,ru,1
20081116,210000,en.n,3
20081006,220001,es,27
20081006,140000,en.n,5
20081229,70000,pl,1
20081228,20001,lt,1
20081119,60001,ja,2
20081217,210000,nl,2
20081201,220000,ru,9
20081219,170000,commons.m,3
20081230,210000,fr,24
20081013,230000,it,12
20081006,50000,en,326
20081115,110001,en.n,1
20081102,220000,nl,1
20081109,0,es,4
20081028,70000,tr,2
20081219,0,fr,13
20081221,50000,commons.m,5
20081122,110000,it,4
20081102,70000,es,2
20081215,170000,it,19
20081014,190000,fr,25
20081201,170000,fr,24
20081223,80000,commons.m,6
20081205,200001,de,22
20081231,180000,hu,1
20081222,60000,ru,1
20081117,90000,tr,1
20081026,70000,vi,1
